image_path,original_label,mean,std,variance,min,max,median,skewness,kurtosis,entropy,energy
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011042.jpg,6,195.63483697085587,35.65395577349992,1271.2045622986886,115,255,200.0,-0.11395815873024953,-1.1386315501540436,4.577169492401867,9595635939.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011112.jpg,6,195.00006357807632,36.58327848131753,1338.3362644416302,108,255,197.0,-0.08679442714797093,-1.2137729392979741,6.544919119496566,8048744526.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011095.jpg,6,218.50491222725714,30.441991520484375,926.7148477332427,117,255,223.0,-0.866045638531973,-0.025512456613573153,4.2621488254142115,2556304119.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011185.jpg,6,194.54423847469837,35.789618800596166,1280.8968138919863,105,255,193.0,0.06848184656140843,-1.0658344690105757,5.932887738668732,6952952621.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011045.jpg,6,192.74818826340527,36.928935803197106,1363.746299556653,95,255,193.0,-0.03553329843308594,-1.1914741917606326,4.65805022656013,9800374092.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011132.jpg,6,197.29369120495616,34.603421185540505,1197.3967577439137,97,255,197.0,-0.10239951269683509,-1.1417698666722818,3.5514738863676256,9818142424.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011163.jpg,6,203.19395222599576,34.72548103681411,1205.8590332381364,117,255,199.0,-0.24715148443301574,-1.135467778189439,3.4181306022777793,5980810032.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011118.jpg,6,195.05347174308474,35.47596738309233,1258.5442617662309,106,255,196.0,-0.10063632753241075,-1.1322196872623131,3.5481592831846602,10026081068.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010971.jpg,6,192.93437288405624,36.63082141525224,1341.8170775561023,119,255,192.0,-0.01933547473988193,-1.197539356481651,5.3456804806207305,9682637403.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011052.jpg,6,196.13161661888026,35.29830325228827,1245.9702124905048,49,255,195.0,-0.09992609622935249,-1.1351305336845403,4.350312094223037,9571092222.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011178.jpg,6,195.21224066390042,35.868569884515026,1286.5543055603382,112,255,197.0,-0.08338711638376069,-1.1615312950409673,4.729289580118389,9114282186.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011138.jpg,6,195.73850079533403,35.17929289775904,1237.5826487863196,114,255,197.0,-0.09631435403299171,-1.160798994075266,4.546920036939453,9547962412.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011040.jpg,6,195.46657166512753,34.62485002744646,1198.8802394231593,66,255,196.0,-0.08096862427763496,-1.150072606418559,3.802762223715535,9899748238.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011043.jpg,6,195.41132822573266,34.88669036623411,1217.0811647094922,113,255,197.0,-0.06662481241623042,-1.1506746616783128,4.385099190964806,9473425944.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010982.jpg,6,190.6032600318553,36.203437974749605,1310.6889211915418,83,255,193.0,-0.07270707418313471,-1.1494555762733776,3.971331455358863,5860743972.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010938.jpg,6,198.43504124961112,36.379705003233376,1323.4829361222833,117,255,203.0,-0.19279524674798743,-1.2049782821285526,5.12199641041881,7587528605.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011169.jpg,6,209.5803194070365,34.4968392577666,1190.0319187761868,123,255,217.0,-0.6670317519491038,-0.6877203955064966,4.885669109138115,6415247695.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011126.jpg,6,211.45556459403122,33.78745758021063,1141.5922897345324,114,255,219.0,-0.7945826802818359,-0.2108974973369473,5.545411089810466,5411537645.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010942.jpg,6,198.39942967715655,36.40071459745535,1325.012023205399,105,255,204.0,-0.27140196220920304,-1.0787040991204209,5.375177034740886,8389690000.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011161.jpg,6,189.9527286732745,35.26948691545805,1243.936707279667,117,255,188.0,0.13902533272054526,-1.088644606664733,5.0954244414723675,4748722624.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010977.jpg,6,194.0046996186439,36.30543864918201,1318.0848755095185,117,255,194.0,-0.052740799686740863,-1.2128585638412384,3.989037636180757,9980153116.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011013.jpg,6,197.41098783242535,34.94646724865008,1221.2555731609727,97,255,199.0,-0.1395136182054829,-1.1053035293290066,6.726690504173641,8469493539.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011057.jpg,6,194.58406008340418,36.21222082698534,1311.3249372223504,57,255,198.0,-0.10583557725477825,-1.1507004894831725,4.395618752021179,9675655757.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011181.jpg,6,197.35468040251243,34.715308370086085,1205.1526352301692,98,255,201.0,-0.14420766399454057,-1.1248566179707722,4.6158644899293915,9237633649.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011176.jpg,6,193.69078450415452,36.49237474370345,1331.6934144348857,104,255,196.0,-0.08119788310358814,-1.176234702094528,4.011004073175211,10080075234.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011140.jpg,6,196.27708811199068,35.14425755639577,1235.1188391902815,98,255,193.0,-0.0717953704661547,-1.1661408240993216,3.747052939506244,9759006625.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011151.jpg,6,196.77652358635598,36.30563634567079,1318.0992304640922,117,255,200.0,-0.19821928464820485,-1.1203092028415946,5.538494903187405,8594713013.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010995.jpg,6,194.61096887319613,35.617433113445045,1268.6015415907318,108,255,199.0,-0.0841149990708225,-1.1594529451644933,4.298084968363018,9799716244.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011007.jpg,6,200.11337420045274,35.00050145163885,1225.0351018661731,115,255,203.0,-0.24971581477492039,-1.0919811148965082,5.309715177349841,8368439799.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011032.jpg,6,194.97072082739498,35.75531992636853,1278.4429030369663,69,255,197.0,-0.10799328691108104,-1.0874511234743067,5.789067006913804,9125454903.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011174.jpg,6,196.54616146742293,35.93977815059412,1291.6676535139225,99,255,197.0,-0.13410644678557218,-1.1777204671846868,5.071869645489837,8784130979.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011056.jpg,6,207.53891244410462,34.96468805424632,1222.529410730755,95,254,217.0,-0.6338079097949048,-0.7550058933286103,5.491862250760621,3823626912.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011077.jpg,6,197.12564996719954,36.3045704078425,1318.021832497993,98,255,197.0,-0.1836192039005062,-1.1425944681823372,4.52524843313138,5818166177.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011136.jpg,6,194.94729632151183,35.48238830153987,1258.9998795812535,106,255,194.0,-0.07698876946115514,-1.1574748885345483,4.366591772373284,9515692994.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011187.jpg,6,194.74360742092358,36.09694829491863,1302.9896762060293,112,255,196.0,-0.09979364686055962,-1.1408515062500428,5.0019913166396925,9502370445.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010934.jpg,6,193.18747560744993,36.332559045862794,1320.0548468211061,100,255,193.0,-0.0395947303262498,-1.1875921459853862,5.676141691904909,9603908728.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011130.jpg,6,195.84861893975312,36.58537537796305,1338.4896915464647,112,255,195.0,-0.12106883950213278,-1.163389214012151,4.147869239996416,9042401226.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011121.jpg,6,182.1236671493451,29.016874200063555,841.9789883423139,118,255,183.0,0.011432827184370144,-1.0845574533416507,5.620095675962327,4133834093.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011135.jpg,6,193.7363993157693,36.24907525230893,1313.9954566475556,114,255,193.0,-0.08956338796100365,-1.1536636243985532,4.6326170257699975,9720027309.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010965.jpg,6,194.52442289257556,36.298551343968306,1317.5848296707034,127,255,195.0,-0.027749706736947797,-1.2186462179645203,5.253190801546628,9068290799.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011137.jpg,6,195.43254261667818,35.883440759271075,1287.6213207241167,126,255,199.0,-0.08621344421134262,-1.2243334111075972,4.409154189037329,9771552814.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010978.jpg,6,189.14190118250986,33.65320210264082,1132.5380117611885,86,255,188.0,0.0372298138213908,-1.092764951608145,4.390431329605013,4831447318.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011125.jpg,6,197.96617984623558,37.67764699333829,1419.6050829546143,98,255,200.0,-0.2536764642615362,-1.210387613574671,4.175185821784507,4051396724.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011031.jpg,6,196.2428600445088,36.160006003709356,1307.5460341882967,104,255,198.0,-0.11203963896762273,-1.1936178799688206,4.595894480905371,9017844667.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010993.jpg,6,193.92068941183308,36.146489013574275,1306.5686680084457,91,255,192.0,-0.08035621095900271,-1.1446638460686054,4.575134502514794,9373892122.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011193.jpg,6,193.87263828818575,35.57455220837017,1265.548764826055,83,255,196.0,-0.06596879284798525,-1.1774258341968813,3.761294126260696,9899294361.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011139.jpg,6,187.398382478445,36.417476234476524,1326.2325752886622,109,255,187.0,0.16610391282671402,-1.1193962780726094,4.206462656050324,4569287825.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011128.jpg,6,195.9376402151246,35.10744335981955,1232.5325792629376,12,255,197.0,-0.08972916115681348,-1.169593906340371,4.289472809604554,9025377426.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0010979.jpg,6,191.27903171815115,36.438912644664256,1327.7943547254727,87,255,185.0,-0.03399708007634232,-1.1648945764435168,3.7943150919270106,10080697716.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011166.jpg,6,191.33079472123714,36.808484534557536,1354.8645337307614,95,255,191.0,-0.05769420476079809,-1.15673330627146,4.537779120485319,9794852521.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011158.jpg,6,192.81915177937577,37.55381312575446,1410.2888802840878,0,255,193.0,-0.08998820283854708,-1.166054866281871,5.245578281321798,9240876601.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011030.jpg,6,201.32291847312948,34.07819180714661,1161.3231568446743,68,255,206.0,-0.2901724324838824,-0.9814964708953142,4.238844342116288,8654808854.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/seborrheic keratosis/ISIC_0011012.jpg,6,194.8481744596057,34.72006763676801,1205.4830967017451,70,255,199.0,-0.09497062069027337,-1.118564429981383,3.924170161568462,9809236319.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026132.jpg,7,208.09066164544456,32.539894334301394,1058.8447232874998,113,255,214.0,-0.5273797733812359,-0.6902650530272494,5.001337041209655,2379456517.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025331.jpg,7,196.63385478531174,34.865487173760684,1215.6021958636709,111,255,199.0,-0.13513378268569445,-1.1229791973076089,4.6032423536105425,3156061034.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0024923.jpg,7,196.291318924317,37.32008055196998,1392.7884124055279,109,255,201.0,-0.08381334231880758,-1.2630077980765342,4.447926403652064,2238726090.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025831.jpg,7,199.69565976653277,34.48579422691775,1189.2700034613135,89,255,207.0,-0.17540300128691524,-1.1507192631799013,3.883088537902353,3057197322.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026083.jpg,7,194.73076923076923,36.35093955208531,1321.3908063193599,89,255,196.0,-0.07917334652280092,-1.193326233502472,4.761512094708114,3335288931.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026203.jpg,7,195.32889502313876,35.70810026968059,1275.0684248695632,117,255,196.0,-0.07902108096072517,-1.1474449899793222,4.155272913438769,3399481156.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026100.jpg,7,195.3336118003516,36.302879048740245,1317.8990272274636,49,255,199.0,-0.14339403489413832,-1.093178766954712,5.175382399272266,3165783611.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026645.jpg,7,192.4458695271964,36.35584091999444,1321.7471689999422,104,255,194.0,-0.04138159403643046,-1.1594072727487765,5.276048455706935,3289701816.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026466.jpg,7,195.26599338700402,35.55467897223141,1264.1351968184342,103,255,195.0,-0.09474809520871007,-1.148884126891121,4.317784414034433,3288207769.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025696.jpg,7,183.222433270019,31.434407454345614,988.1219720058192,102,250,183.0,0.06584846882235568,-1.0411108027087141,5.017934149726699,1382757984.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026319.jpg,7,192.89187757504413,35.598301983750176,1267.2391041262717,91,255,192.0,-0.07985062477254032,-1.1773382773420507,4.939918204845779,1961046057.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025808.jpg,7,198.49740812167468,34.9487659694353,1221.4162427863587,88,255,203.0,-0.15321531831785185,-1.1607301790750348,4.554922047127266,2970042879.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025790.jpg,7,202.90763784987044,34.612051848671555,1197.994133175128,122,255,207.0,-0.3186133789799526,-1.0142231356434643,4.919262158712546,2322103016.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026720.jpg,7,193.5162157382847,36.0321194673146,1298.3136333068317,89,255,195.0,-0.043753522980311835,-1.2018480732169838,4.922555459196561,3286700651.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0024710.jpg,7,189.41183511633128,35.18465248026047,1237.9597701566993,111,255,188.0,0.09460046479654441,-1.1286265400697368,5.436540104117786,2480567862.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026327.jpg,7,191.53999750405592,36.78178959513783,1352.9000458209894,106,255,190.0,-0.017345471061440874,-1.1736116669698273,5.497410425861434,3353001208.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026388.jpg,7,191.5692667365342,37.445559235106664,1402.169906429882,49,255,195.0,-0.0718949534358495,-1.1469437868729486,4.568197238371284,3308343925.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025471.jpg,7,195.97093234064155,35.51906519077308,1261.6039920263875,100,255,195.0,-0.08787553123372539,-1.1870691594021843,4.547554825815027,3281902909.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025069.jpg,7,189.27902411665733,38.22794456655918,1461.3757457839215,92,255,189.0,-0.003752898913008737,-1.1963124091476467,4.581034561850785,3457187228.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025247.jpg,7,199.10629152012504,34.095655131647916,1162.513698856269,105,255,204.0,-0.16915346903714332,-1.1066537563561731,4.678819350064999,3132663494.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025196.jpg,7,191.61392813842022,37.30322896759952,1391.530891409156,101,255,190.0,-0.05188236152093376,-1.1598967181569486,4.711685357149365,3363094874.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025811.jpg,7,197.78333005343708,37.216507978509426,1385.0684661144558,108,255,201.0,-0.1908283268132395,-1.2146852116136502,5.004971263219498,2675608427.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0024946.jpg,7,198.83433641879952,34.85575194318396,1214.9234435247724,112,255,198.0,-0.21978793594677343,-1.078995422070486,3.8009273626725806,3297369108.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026492.jpg,7,192.73870719640007,36.42658199835444,1326.89587608284,121,255,193.0,-0.016873288532963267,-1.204866947402396,5.12566185834437,3351681833.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026138.jpg,7,190.34276875997872,37.220604004025,1385.373362424442,95,255,191.0,0.005823700078308414,-1.1358852850523524,4.780909891885791,3392639091.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026206.jpg,7,196.6788022404136,35.03420236521249,1227.39533536666,93,255,201.0,-0.14602413767308411,-1.103966584409238,3.4092333861194546,3519977469.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026362.jpg,7,193.98268016676593,36.032997057064,1298.376876914383,103,255,194.0,-0.07012825273192407,-1.1660265769974107,5.374708043735678,3267976812.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026152.jpg,7,197.72309123035433,36.06812307473257,1300.9095021340559,114,255,202.0,-0.21130156985696008,-1.1297055196985393,5.214251476437219,2171854934.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026549.jpg,7,207.72195496925212,35.825525012744166,1283.468242438758,106,255,219.0,-0.596383818581041,-0.7697092724050583,4.558185342067548,1791848809.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025089.jpg,7,193.9876157643752,36.90983834853722,1362.336166915149,99,255,194.0,-0.11918623001933291,-1.1427357523310706,4.572840698940248,3246250469.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025182.jpg,7,199.53681798653875,35.4027151342876,1253.352238879516,79,255,206.0,-0.25719891682658347,-1.0082206702843783,4.553422263821489,2867798968.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025130.jpg,7,199.63243880636756,36.067285120202094,1300.8490559419515,105,255,203.0,-0.23619234914928142,-1.1289078848422853,5.675810103057593,2163834046.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026178.jpg,7,192.14349074738865,36.80815813692474,1354.8405054328587,91,255,192.0,-0.05551172096034072,-1.1584656719695148,5.113654642118898,3305109675.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025350.jpg,7,190.73070178415867,37.772720449392615,1426.7784101479633,83,255,191.0,-0.04949266415696425,-1.1849423545684294,4.772693730278136,3341544290.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025358.jpg,7,203.3613807616591,36.14007605665371,1306.1050973807148,109,255,211.0,-0.4389257990528896,-0.964938072604598,5.183196592683114,2513813112.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025029.jpg,7,196.5373946466611,34.906940617587004,1218.4945032797455,115,255,198.0,-0.01572023516082267,-1.1547094658796755,4.737755502765684,1720844949.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025178.jpg,7,194.96311370843307,35.930331381018156,1290.9887131497783,112,255,195.0,-0.11527472595096067,-1.1311613718176257,4.727647900185586,3234797155.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026411.jpg,7,192.06087238264953,37.18109423344613,1382.4337683964013,56,255,192.0,-0.0775330999897508,-1.1405157795475618,5.050100589642771,2834759819.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025577.jpg,7,191.06607266320228,37.16903649706803,1381.537274120375,90,255,192.0,-0.005955886489819527,-1.186671447910702,4.8525633634051095,3397548909.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0024925.jpg,7,190.48781953244483,37.75794476135994,1425.6623926019083,82,255,193.0,-0.01981625518371668,-1.2047129842498485,4.451008632013436,3452089819.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0024843.jpg,7,193.31707546614905,36.45962865519527,1329.3045216747357,122,255,194.0,-0.04514577441757449,-1.2090230279176464,5.699505530393213,3289761180.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025637.jpg,7,196.82887291823326,34.868638842833036,1215.821974751925,96,255,198.0,-0.13115964094657456,-1.1138110289051386,4.390444453066837,3241386451.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0026522.jpg,7,191.7893390042415,36.3922590062816,1324.3965155802841,29,255,192.0,-0.05772335021991242,-1.0809650322703421,5.490360255577239,3261358201.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025264.jpg,7,193.71375203475776,36.59233312388505,1338.9988434493748,116,255,197.0,-0.05748148360215571,-1.2172907304166445,5.321439279157022,3318637239.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025948.jpg,7,192.16045677895244,36.96257534818902,1366.2319763705505,77,255,193.0,-0.03859668433808293,-1.1897598526890565,5.324408416878631,3343148567.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025539.jpg,7,189.86225282868813,35.28192731696354,1244.8143951994982,79,255,190.0,0.010405432610839253,-1.1536394658300693,4.6666055438490295,2063244271.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025712.jpg,7,199.04883012658593,35.28321549880524,1244.9052959351302,87,255,201.0,-0.21701182300642546,-1.0909321648924948,5.265104029791839,2831191764.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0025411.jpg,7,196.63677530613003,34.88283836394437,1216.8124123250695,113,255,199.0,-0.10895979942564926,-1.0973130279549952,5.33939148609586,3214676054.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0028872.jpg,7,194.99636091191266,35.88090612682811,1287.439424482251,71,255,196.0,-0.07290275441160121,-1.195174489262247,4.9895003306882835,3305545755.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0029362.jpg,7,193.5437040349831,37.26791400316562,1388.8974141473484,72,255,197.0,-0.14851334427677446,-1.1080966748316732,3.9707890185150827,3127113662.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0029371.jpg,7,194.7826002513424,35.69993638032843,1274.4854575594973,87,255,197.0,-0.05438949789989116,-1.1772981193819438,3.6230585322329945,3432466789.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0030827.jpg,7,193.67025469440244,35.331366166429405,1248.3054351863125,17,255,194.0,-0.10764099714164797,-1.0100654800879874,5.086336195075369,3254884871.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0030794.jpg,7,192.7221735933616,35.81348931418676,1282.6060168573692,99,255,192.0,-0.021686881407777532,-1.1741181427536072,5.661049620092385,3292321482.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0029315.jpg,7,198.73205308526786,35.74729485287228,1277.869089298189,115,255,198.0,-0.1847611187277764,-1.1631080164807297,4.4482261081952235,2927817948.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0030076.jpg,7,192.03170221857783,36.75122289184701,1350.6523840462194,117,255,192.0,-0.013758331622543632,-1.1828528078813307,5.910134076039416,3309946273.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0029059.jpg,7,190.5152058240755,37.86069605094018,1433.4323054616773,110,255,190.0,-0.0315222044294302,-1.2109682225214027,4.98726630616998,3389389743.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0030844.jpg,7,202.34673204722884,34.41330288297986,1184.27541531571,102,255,203.0,-0.3202902233108135,-0.9763690646653846,4.695997614402164,1958847720.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/squamous cell carcinoma/ISIC_0028132.jpg,7,186.4607525619964,37.34521028524733,1394.6647312493433,92,255,182.0,0.01700329285693293,-1.1543334946740755,3.746960455002091,2311311933.0
